merchant_id,prequalified
63d71e2f-e0d5-418e-b8da-6cb19aa34acf,1
1817f6ee-aad3-4d54-be6e-121a6b54bde5,1
c61e445d-02c6-4758-9f53-ce69d677f1d9,1
f3503839-b83e-4ae6-af44-4eb8ee630172,0
709147d3-66ba-40bb-bb79-7443506fd278,1
61828379-8016-4190-857e-1274e6b8a41c,1
3d592547-613f-49ca-a870-984c6cb79be7,1
933ec641-2b3c-4cb1-8e48-dccbf3661881,1
13407c94-1b0e-48b8-9164-667797b2eaa9,1
c5f51813-f15a-4698-992c-b9d5e851f5e7,0
f4b2a14b-c2f7-426a-bbb4-8bd031cf652a,1
872501d8-f3fc-4069-ac8e-a2a2eb714501,0
5d09abc8-7b83-4d0b-a7be-ce52a33c2c42,1
73798ff2-883b-445f-b01d-61fb2b8a04fb,0
e6980a91-b6f6-4b4e-8dce-aa2d7c5da075,1
17479fde-e590-432f-a493-96451f9569d7,1
e72fe41c-0be8-457f-a504-ea2126d9f3d3,1
e324b71e-fbc4-4067-a223-f268dd072e08,1
437d569e-509e-4640-8220-20c472468a09,1
b676f5ac-13fc-46bd-bd4e-2bbf48a7ee57,1
3828fd1a-cff2-43dd-bb80-425addde96c9,0
56e17d44-bca8-47c1-aaa9-5ae5198f912a,1
157e4ce6-3b90-458f-ad34-7da5a052d794,1
4403404f-bf2f-4d8c-a322-a98018f2099f,1
51569245-4588-4fa2-9f8a-799a0c82090c,0
71afc593-0825-4867-916c-5e1e4722685c,0
54e2ec15-40af-4d68-9b29-2749f6b8a173,1
8cb2de05-6f18-4123-856b-54b878309d25,1
bd1306e2-9a3f-409d-a4df-f80fba68f4b6,1
6c115f0b-73f2-4b9d-9473-a448d6b18e3f,0
4ef45c5d-db23-4744-b510-87093722c436,1
db63fbeb-7733-4563-989f-ccee36fbef2f,0
ca88eec7-ada6-480c-9f12-e18357d57617,1
bb77ce09-9a91-4be0-9b0b-9b99bf144ad9,1
76b85281-6517-4a6c-905e-8aa3451a102c,1
7910e227-1138-4cb9-a40f-a069bf5a25f9,1
2cb18556-b625-4e5c-aeac-1b97ba5cde4b,1
e7fd9c49-7333-47e9-89cf-007f8b56bf49,1
ab9778bf-b861-4c17-acdb-fdf39a3240ff,1
c8c42580-436c-44cc-8cb6-16aa48cf866a,1
7f4d5920-26ec-44c6-966d-47423532e17c,1
001b1ab6-6b43-445c-a96b-c7fe256d1248,1
f0748c55-8142-47d1-8a35-e8b6c98f684a,1
80f33853-dc2d-44f1-8dd3-4b8ac98237bb,1
e3abe5b1-e98c-41ee-acaa-87bf9b253e47,1
cef75707-182c-4e7a-9640-7f3662c18aa1,1
20897e84-c99b-4c5b-826a-8bcba33517fa,1
363abf97-22df-4c85-9a7c-543bfe08e92d,0
236568af-16e4-4b19-b388-16c91e2b9726,1
9a8dd5e2-237d-4195-bbf1-9a1687fc7455,1
868a7e81-4aa4-435a-a20b-872ede876438,1
2dc5d924-96d4-47ce-b506-dc94d925d10f,1
a4d94d07-d271-474e-8593-d8435d09f507,0
df469c44-6443-43bf-b2b2-01125d765b67,0
fe81ca1d-868e-412d-9270-0449c6ffda35,1
71132c07-5f26-4b9a-9755-129eb4e6f199,1
be7ff098-9825-4115-a919-b659d2a22e5d,1
6e57ab58-7aab-4e72-bb98-6039544b10d5,0
135ef191-43ef-4d62-9e69-9ad4356fb99b,1
7053ad2c-5183-46c1-a7d7-2ab3c335241e,0
45747d5c-2aee-4ee6-b72a-8c89bffdf410,1
2d8e6f15-3e83-4429-bd0b-d4671618c78f,1
425a029d-9cad-44eb-8767-f57e097567db,1
33ee2c82-0a50-4b75-86e5-9e17bfc1e26c,1
84c1a95a-8a64-41d7-be06-dd2ecb86c158,1
78a39a48-ee4b-4b2a-b1a3-f66e53e714ed,1
ef44a63d-80dc-4000-9fcb-fd406142cc3f,1
5caa3b03-946b-4960-88f8-cac4d3656c39,1
b5447f08-e784-4fd0-bb67-3a85b859d6f7,0
955aa3f0-5280-4686-87fc-595c204303b7,0
65596cc9-3599-41d5-a9d9-58766adddb9d,1
13bf818b-13be-43d6-9be8-528718c91f51,1
ba57e9fd-a915-4f9f-a0df-68a2bc0e0f32,1
597533f4-d641-4b5e-bc53-4814f8dc7553,1
a0eab911-af97-4caf-b2c1-7023a01eab09,0
9eaddb3e-d912-48fc-b361-ec5e2204d685,1
e55ffd2b-22e5-4cdf-9a66-286273c738fc,0
265f4587-8bf7-4cad-b12c-16e4c31d6e94,0
01ea2c47-2462-4a7f-8392-3be6184a8228,1
71832c4b-a536-47a3-a895-5a168d1b30bf,1
8caccca8-6a1b-4508-af78-04b4ff721bea,0
6022c09a-3e92-4837-9c0b-ba7c56c96f68,1
5fdea302-d3be-40bd-b216-f5d098a0c5d1,0
cd762938-bb4a-4e88-b3e6-95a7eb3e0d32,1
a427d121-ad5d-4586-96e8-89cc9de29741,1
dfade5f6-fafe-4ade-8a89-173bfe8f4e62,1
c4e7709c-6fbc-4828-9244-f78bf9e8de71,1
e6c23cf7-4b96-49dd-81f4-5a4438f0c42c,1
1fab98b8-b662-428c-9477-1a51c11f8c40,1
5dbd4134-3e14-4edd-9bbe-3756a3f0d9d0,0
9d04e228-019d-4219-9360-c45abbc43c29,1
d674d7da-e2a9-4a0c-9f04-5fb7dbd4d942,1
175ad38d-6f34-40a5-b95e-24bfecdafb4d,1
f1700c1b-377c-470a-acab-92e6a129fe9b,0
693fca6c-25b6-4ab1-be5a-33702c08fa77,1
04428ae7-7f6c-4a45-927c-fc4aaa10330b,1
0dfdcc6f-7628-47aa-92e7-14c05149b452,1
833e593c-b763-4644-9e10-02dd8a167a45,1
4c3b7c5e-9efb-43f8-8e70-01aeaee1d5ff,1
af87f129-31d3-4987-9953-c9be9f2ad3b9,1
751d0234-fd96-46e8-b04e-65bcdd99b24f,1
5d9db7f8-4ddc-42df-bb6a-8939c63b7eaa,1
f5aabdb3-09e5-45ab-90be-d2f27be3c226,1
c2df2dbc-d16c-475d-ac17-1648762a1e4a,1
4f5288ab-e6a8-4436-9e98-6b4570a6c935,0
1da792ca-1ef2-4fc7-b111-ae107703e17f,1
fed11ac9-8c48-4d86-bb6b-f6da1c3879e3,1
eec6eace-c912-40be-8fd8-3aa74412f2b3,1
71869a77-2999-4ed7-b2c4-d993cffd7a9d,0
fce9508d-62f1-412c-ad49-7b4483a8dd26,1
49218f72-95a1-4028-b1f7-ad20d46a35d0,1
468d6f5a-643c-465a-9b1a-d9c9af3ea136,1
bb5f08f2-a0d2-4b31-9bd1-7d8b314c105f,0
088ffc14-9775-4d2e-b9ce-f67e831d50b6,1
d3d0b6b8-bce7-4ed1-8462-a14e3241a466,1
b423a830-0bbf-4b11-b304-8411de49ff49,1
ff1ff473-e3b4-4501-93ce-423a2ca062d7,1
6a9ccc5c-7673-47db-8279-434ad4620d8f,0
6c171e2d-25e8-4d21-bb89-df93ba18f140,0
8d8d3f37-a818-4583-8402-9591dbff8cff,0
ad489a7e-f55b-4f89-b462-33797827712b,1
19bd4dfc-21ce-497d-9a36-5095a7ae0c9d,1
63c3cb6a-df94-4998-8938-8fe0c50d971f,0
a5c357cc-4297-4e03-a61f-2f581fbeed28,1
3d132283-3ee3-4f0e-a330-89416af41f4a,1
fb0194a7-84dc-4722-873c-d0b391fbfa02,1
fefffb65-e2f5-4b24-aefe-f17e42aa8b3c,1
d9af0338-d864-439f-8b3b-9ace0b84ac56,1
87ae0db6-7570-4da1-ba83-a40edad4c2f6,1
f02e3204-c0f3-4e20-86cd-bf6301c27cfd,0
c31a868e-6645-4c69-beb9-8294e8277734,1
99518cbb-5072-4eee-b948-bd352639b5c5,1
3432a0b3-916c-4a89-906c-8fcacb1f9f99,0
ba5d89dd-176b-41a9-a63e-992d173ba4f8,0
a7515b62-8b54-4443-9936-a73d5f91fce7,0
d4d9b843-dc8c-4176-bc9a-4ea32a7b0bed,0
2b1fd748-1325-4740-9103-7085e6fec513,1
add84e5f-698b-43d3-9289-f60e5a780d3e,1
a7287148-2f2d-4f41-943f-a66ddb104a04,1
199cb341-446d-41d8-aa4c-ff0bd6cdeaba,1
73076c87-d9fd-487e-b306-e35c3a94aa32,1
ec95a4f8-6a52-48f7-a10b-ac68e67739c3,0
ed0bf225-183d-4080-8379-a993c756aefb,1
84000761-9299-4502-8d3d-3746fe920008,0
75a1cd93-634c-4174-9e13-c44f24f8e39a,0
f0d337e7-11c7-4e81-bb3e-ef47512e6f00,0
54eb26dd-ef10-431e-9efa-e02324ac3fcb,0
01c63999-6fc9-4587-bef4-170c0706640d,0
1a26c57b-fa7e-4f10-ba2a-b5a5905cfccf,1
44114005-1619-4c43-b7cc-d85508be2fe2,0
2660a2f8-8b15-4f5b-9685-cd038014d81c,1
43afc2c6-9bd9-41e0-be27-3dba65775e9c,1
59c7d939-88a8-4a7a-9181-f9b59ee2a433,1
8f93316e-ef92-45c6-a14f-8b084771fd1b,0
f5dc5f8d-badd-4c0e-bbb4-1d2f65d00153,1
492ac637-8d73-4cd6-b73a-b7ef63f039f3,0
a9a2bd62-21a5-47a5-8f86-5656f32071cb,0
febd852f-413b-41b4-98a9-f2f445f4137d,0
7476db10-6880-46b4-98ca-94837703b5fa,1
fa3ee11c-4194-4b8b-bf99-0965f86cf5f5,0
d433bef3-1c05-4b31-8a6b-1de610611ba8,0
0ceed04b-c0ee-42fb-9013-8fa1ee706d47,1
e4969d19-aea3-49e1-bde1-a72d2ca3ba9b,1
3187380d-7417-455e-8ba1-c1a5b70baa33,1
db5fb67d-6af5-464d-aaab-d347ae470e5f,1
3f877e90-4104-4412-a348-f52ac9831e5f,0
8c5af4b3-bf70-4c8b-867e-8150e71989ba,0
b133ed9c-0dd2-49b8-9866-13a236c72ecc,1
f82c7d60-a831-4a1f-bcf8-d314c7262981,1
35cb5bc7-fc8e-43ec-9237-bc444771015e,1
17210de8-4e32-4bdb-b230-85354aeecbd9,0
117b36cf-483e-4e76-95d7-d38bde1e227a,0
d0c2290d-0e27-4b19-a87e-cab43287a8b7,0
8120ba0c-7631-460d-a0cf-a97a34eeed2f,0
1611db20-4314-4828-add9-f6181cb36f5a,1
b22c3c42-70a8-4961-89d5-35180073ef12,0
117a3fcd-0a87-4dbd-becf-9c87fd0547ae,1
a4b81ced-0958-4f05-b4e4-39f5655bf16f,0
6000df33-885f-47a0-a737-3438252055ea,1
9388f651-c999-44da-a629-30618deeddc5,1
d0c53062-e348-4293-b64d-dc77dcc27a57,0
a12d71d2-b80e-43ba-b79e-2178f595b0ab,1
7ea5c1e2-61ac-4f47-89bd-6aa88b2055aa,1
ea9e3739-d16e-4bc1-852c-e1da2a16b327,1
2ed8e9bd-db73-4d91-b5ac-c16c5b34b963,0
5b534dca-bfe7-42b7-a5c8-72ddcaa063e1,1
32247687-4ff3-4333-9388-754195164682,1
57bed77b-9977-471c-b97d-07d6092bbb52,1
c38f060f-bcea-469d-81b6-a03c1df88acc,1
99196f83-e085-410a-b53d-541c572d6c1b,0
3512da9b-8b66-4484-97e6-e434a8506ab6,0
9c577854-f3c6-493c-8188-53396ff0181e,0
34694b5e-7ca8-4850-86ad-d03f8aacca57,1
b41633bf-7551-4272-9e44-c611cae2f587,0
c9e0c127-0f25-4f94-b257-4458a04e69ab,1
a7c187aa-e573-471e-b8b3-2114c0bbddbb,0
ed851bf8-6fe5-494e-a51a-6d5ea4202bb7,0
54773b62-8f48-41ba-a853-6f70c3fcf1e1,1
fb5cd857-f98f-4b3a-8948-e62c87e52c51,1
c184d5b7-52ea-4de9-986b-816a70fee291,0
b4e42903-1b26-48dd-be29-b73f2cebb43d,1
c5137ec7-405c-43ab-8512-8cf39ad9247c,1
c5732b7c-ed31-439e-b603-70390e0f5f4d,0
ef181132-3523-4231-8b7e-7226b947ebdf,1
02770c0b-7295-4f97-a416-8c50b44f15be,1
61180135-322b-47b0-8e8c-8abdf94fdca3,0
1eeaf189-c9f1-4318-9676-555c07c2acb2,1
a24c9064-0b86-4efb-af74-0d762342faa0,0
baaddf83-1e88-48c2-b7b1-417ddf5d6543,1
33b2e0d3-ca40-462b-9d7d-f163bfcaec9b,1
f89cae16-0e47-45e2-8e19-733da4eef202,1
66088e15-5b37-4d2a-9ab1-4e21dff0071a,1
9aff9943-855f-45fc-bb64-cfddf1ed3205,0
e6b62b61-5193-4a81-9584-a96a0918e0b8,1
9c093a90-6a5b-4732-bfdc-70d6c2db90dc,1
bc154dd5-f334-4859-92fc-7f08383d7791,1
18ad7d1e-2500-4fbb-a504-9ccf70f7b827,1
a6f78eb0-108e-4380-8205-90fb200739ac,0
be56b67f-b8a3-4848-b2b6-dc75e9064edb,0
5163bd61-ee0a-4b4f-999a-986e0cb3467c,1
8e79d781-33ce-428d-8315-05df3f1da10f,1
ba65243b-a259-4110-acb1-86b8cb895ddb,1
d7b92eb9-1bc4-4de6-ba32-f737e10334f4,1
0d6acb0f-0f93-49b7-8758-6dd8734ac214,1
96c5848c-4eea-471f-a21b-9e7f109da754,0
878c8f62-3829-4b1a-a41c-da8a96a98511,0
e38668f7-4144-481f-851f-377ff2eee33d,1
9b7f2c7a-19a8-4be7-afbb-d97576b5b274,0
91f70728-91fe-45a8-8f70-3b374e290107,1
841a3f1f-4e72-4b17-b5e3-75e714fb54bd,0
d8e930e7-8033-451e-8888-a41848aad5b9,1
36d0937c-b3ef-4927-b394-5dcd94641582,1
3f26fe72-b4f3-4fab-900e-2ad66cf13ded,1
607c66d9-537a-4f27-bc23-42fd6f7fe267,0
30436ab6-ccd3-41c1-9729-e5d22fc4ff8f,0
ccfe647e-c152-474c-a436-5165fecd6108,0
48a00ba5-bbba-403d-a6b9-22a83ecd6c8a,1
060c83e9-5ea8-4206-8fac-10cdd94f47a9,1
94472576-c7f9-4632-84c6-1429525b4e5b,1
3d12e5ec-979e-42ca-8ab8-48701f283788,0
7fdeded4-e4be-47e3-8d27-7ec87c3ee62e,1
ec677ad7-2346-4c12-8f0e-3984d8bd6916,1
4e2c6571-224a-454d-b115-c19058cc66f2,1
b9a11910-7221-4d89-b01a-c2c67bf60c86,0
06f05429-f5fd-4345-97a7-3ed20017564b,1
4cc70c1c-b614-4438-9bf6-46181c1db9ea,1
80fd0702-c1e7-47c1-9a8f-b0dd14cc4f92,1
778972ea-a465-473e-9034-fd30e6db8546,0
575f05c6-e897-4972-a0b0-093d2878d812,0
f79dbd1b-3852-474a-9738-343dbbba9ea0,1
24ded638-fb0c-42fa-8248-6876ece94d78,0
2ac18777-dacb-4223-a628-39c6783d0e84,0
f791d858-3140-44d2-873c-c213c7c0330f,1
7fb08ff6-cf3d-4674-b38e-b3c58c658f7f,1
32ef69c7-931a-4ce1-a5af-28cc19083b32,1
be0b907e-5bf7-40e9-aaf7-d6f36d25de4a,1
12053115-5494-4baf-ba5b-70134e713659,1
316e948b-1495-44a4-9974-b792a9a5ceeb,1
fbc18de9-e19d-4244-9f59-459c0896df3e,1
e21cfdb8-c9eb-4e82-a01c-f3ffb4d4845d,1
c2bdaf56-fa77-497b-bde5-8e318184f998,1
873e2826-e70a-4e58-a554-f1337a453a8b,1
eca2efba-864c-4418-a18b-eed31af5218b,1
d7ba62af-49df-4033-a10e-edee1ffae937,1
dbcac8d9-1d93-45c8-99b8-00f5ac2411fb,1
d7575af7-5f76-40bc-b8cb-b7e636a5a439,0
a1a1a283-d589-4d84-9c96-76a56c58edfd,1
d13b4de5-040a-4537-b578-d86e1adedcf2,0
d18e32c0-58e1-47a4-be0b-ca3bfc54a6a5,1
38d39d77-889f-4f65-aa4e-cfda43bddc99,0
0355f7d0-77c3-401f-a01e-1806ac1e9a1c,1
d7e8db37-390b-4753-824b-050622943438,0
10b4f181-cb17-4990-af80-0a01cde0b1be,1
4e34b95e-ec09-4be4-8c43-0a0ea406b830,0
ec258372-cf99-4a90-a969-876fa5f44b05,0
06279833-16f0-4c0f-9113-1b4e274b3702,0
601cdc21-c3bf-4ba0-a2ba-ca87daca3a42,1
f7c98178-5e7f-4495-a612-69e256b1baff,1
6bad65cc-c00c-4e0c-af34-ad45ffa91771,1
d24d8388-a817-487e-af39-d1f6309c90e1,0
e89cb4b4-29ba-4b7f-a6bf-24241b53655e,1
51d6924b-68fd-4db7-ab74-29e95a2a5f56,0
e5dd9e6d-e8c4-41b6-8ac9-3e0a2d18fcbd,1
bed7f072-b3cd-4f77-8105-9068fdca5956,1
316ae91f-4907-43ce-8fcb-69c376f1e05f,1
a7a173e4-5df5-4a92-89f6-2a3969c96a95,1
e51e2edb-4f14-45c1-b5ef-616fabf60aeb,1
c80078b0-d7dd-41e2-b640-cb087f662f02,0
27dd6ae0-ce95-474d-93d9-8b01d152dd34,1
a74e7e43-e136-4c2a-86fb-3f85c2e87f35,1
d7f50b6e-bb12-4f03-89fb-9fd6ce01a8f0,1
91255c20-6ae3-4eb1-9f50-f122f5f0ff3e,0
ab532dcc-51c8-42e9-90c0-e1d7f3c9a34b,1
31232987-553b-4fe5-a080-21248e385ba1,0
df4c340c-491d-475a-b64f-f7dfdf53df63,0
8d2036ea-bded-4217-9b8f-e3b17eefb521,1
a17dffdf-55c2-48f4-9e07-137516f9d73c,1
c6ffb111-b0a6-455b-89a7-c7e2e5a6d35a,1
4867b235-9a7a-41d4-a45e-a79ecd7164eb,1
0f8c6226-3967-401f-a440-d038ae2dade9,0
a1ec63e7-b19c-4314-add8-8ebf660c49d0,1
2d64f170-324f-4d48-bf0f-c7774a3b43dd,1
41fa95b4-46c0-4d27-9f5d-241f3f959f11,0
68743b10-7208-41bb-9227-1c0536ea8340,1
e5c8ca1f-baa1-49d1-af58-63a8aac3be6b,1
119662d7-fe52-48ad-8da4-9df851944eda,1
25e6214c-922c-49ea-8577-a88898ad1f40,1
76310b06-b9bd-42e9-8fee-7955d24e3f32,0
0f53c61f-fa24-41f1-817d-ca4f352abbce,1
e1bbba30-1c30-4159-a349-aa2f9008d99c,1
f9a7d9e7-35d2-441a-8911-b03d7258c22b,1
325ff8e5-3c09-4073-a198-c6bba1bd51a4,1
83f00a11-645a-4a40-9297-a411c7d400dd,0
c483d3d2-7d02-413d-af85-c2d71b092af3,0
545f1c10-86ca-4149-94a9-1b27680a58aa,1
81d4c029-724f-4cdf-81ed-49f00c40145a,1
466799dd-0e1d-47a1-be36-930545b0ce2b,1
234d818e-d4eb-4bcb-93b3-b415577921b5,0
1e6f93c1-00d9-4533-b4ec-36d37880a82c,1
c2b87c4f-e946-49dd-b4a8-4fac422cf6e3,0
f0c59ead-52fb-4039-91c4-5ff20fc28db4,0
69741509-17df-4e05-bd09-008162dd73a9,0
f7c6f71b-06be-4c69-9583-68da12250599,1
4a582863-2fde-4cbb-9335-6d5143ae36bb,0
8423d0ca-5185-45fc-bdb2-2a51db95ea47,1
303a8522-4f77-482b-8db4-483e948311b9,0
30a9ae9d-2ae0-43fc-a2e6-a6d7b0e13134,1
e2d9b166-9143-4f0a-b351-4ee29ece1f65,0
acf870a9-c565-4238-ad9e-2e240ea9fa83,0
ed66f8ac-2efc-4f84-b55f-75946da22322,0
243b8471-b5c0-47ba-9bd0-28f16d4481bc,1
d2ce8e35-4568-46c1-8586-e2b2e961e995,1
d32c2743-a564-493a-8614-f08dd97c7b26,0
deadf70b-6171-4121-8d1e-a6411d1ce40c,1
d51a77fc-86df-4053-bee0-f814ca5f8343,0
3549f1d7-3da8-496e-a377-b0630cc62859,1
ddef35c7-5b47-44fa-9150-609a514c16a5,0
af8e3c7d-4db8-4628-9f4c-22a5d3712d63,1
33913a0a-502d-4c0d-84aa-ec4a4a062db1,1
54971201-2621-4d9d-a8b0-d1a24e1ab5c9,1
32916d5a-6927-453b-acb9-582926438355,0
4523ac49-7720-414c-bc8b-498a8f2509b9,0
e63f5702-2a20-4ed6-a3b9-82e193ce18b5,0
773d452c-5dc5-40a2-a567-b4efb1b64ea1,1
911d120e-53e2-42c7-8839-3ae3f2bd80bc,0
a26299e0-e734-404f-a896-ebc0469343f9,0
a9b4660c-af8e-41fe-91c0-f6c1241407ee,0
a9c72d09-4e4e-460d-9e21-8f5bcaf2eff3,0
4c051514-b367-41be-936e-8117bc16685f,0
7b395820-0037-44ae-81cd-0eb9d9da5daf,1
9524725a-c0d0-494d-b2e1-23338bb69e92,1
783e2837-5926-470b-8d46-b858985c959f,1
4f174060-949c-4486-9f08-fb8d72a05219,0
5b8f7347-1550-4411-ac0f-ee7b2beabb91,0
6eb7b069-155e-4c3b-a32f-d0eb13e16050,0
bba013de-4f8c-4651-80b1-c9a335f6faae,1
77337704-0559-404c-9fea-89306e4bb188,1
7a4f398e-2acc-47d3-98a4-f9d36b49869c,0
809d0461-3683-4e49-a0c7-d7b789e163a1,0
fa080649-d7ef-488a-91a9-d6ce3ee1edfa,1
a21c9e72-e92d-4aa1-a851-2be1de51a71a,0
2c677ffb-40fe-4478-82c1-5191691894d0,1
e22637fc-983a-444d-a615-b89f608aa1c6,1
5c0f36cf-9181-4af7-8764-c9ae97c12d92,0
4bdf4c8b-9171-47c2-be92-cdd842ef1a75,0
030c760c-cea2-4f4d-b3b2-505347e025e4,0
033c3880-b715-4b99-bdfd-08e010ea7580,1
d68c1a67-b7e1-4dfa-9d4d-43de3d682253,1
59b0394d-c906-4abb-98df-0995969ac44b,1
41c4f561-1693-43ad-a851-e9d62ae5a532,1
028246a7-380a-47f0-9b0b-b8ea23921955,1
8edb30c0-4837-4046-9bc3-5c4ccca21ebe,0
94500a51-65a6-4efe-a1b1-3e75e103e4a1,1
8f081db1-b2a0-447e-b575-714660915ef6,0
e24dd077-f018-458e-86e2-ac28a9a1d7b1,0
8701e69c-790c-4fff-a873-5aa74e5da936,0
66609039-ca89-4cb8-b370-849636e11252,0
5476b9b3-3dcc-4ad0-ab8d-cfd1a1a03c5e,0
ed368848-1e79-49cf-a7ab-a8ab965ddd82,0
e0e00bed-15e4-421b-b47a-a607604eec2e,1
0f2b75a1-ab0f-43c3-aa60-bcf8dfcfef82,1
fbcdbd7c-2976-4474-9e6b-871f28c6cd0b,1
572a8f62-f684-4e32-8433-cdc458890176,1
7c803179-1a8f-4ebf-aba5-cecd403719e2,1
d8be7f86-7c48-4ff0-a76e-f67a87f02f72,0
a5da8c1e-f8bd-4507-9ecf-d5483f2092df,1
ee1a73aa-34ed-4429-a4d7-d56f899c5807,1
6896c9d2-b4e1-416e-ad4c-235971c6652a,0
bcab18b7-44b3-493e-b4f8-c226a9e0ef21,1
dd2fb57e-2a95-44d3-8191-6557f5231e5c,0
bd5a6d71-b356-4753-b9c9-bc95502f546d,1
538f78bb-34c5-43cc-a0d5-b6cff42b058d,0
958fff45-4aec-4859-ac0b-406b54a4f614,0
6ec703e8-3ec5-4e5a-b26a-8e3c6e9d2a56,0
2f31bd14-d399-4245-ba35-a1f379d6839c,1
7bf3bc7c-c71d-4de4-bd7d-600b9b6a6ba4,1
70fbb60a-a90c-40c1-9b9e-ff5fcbcb2fd0,0
690c7a1d-e0cf-4c52-bf65-aa17d697247c,1
7bc0de12-4269-4cbb-b358-25ca07e92541,0
f29ab62d-b270-4c80-824e-031d171971a4,1
7fc595a6-d48d-47e2-b9b4-b966f350004d,1
bcbb1857-8326-47f5-a843-b7752919a3fb,1
9ba465d3-0748-4f1f-8df0-c0a3b677485e,1
af1a3d3b-e22f-45f8-99b2-9ed2e062dfea,1
1a70e327-aa13-4dcf-9c68-e8bfc6eb2a8f,0
6f32d292-aebf-4f54-a6de-176c6b0a5b89,0
34910123-a779-4de7-883f-23e1cb46f2c1,0
25706360-9831-4e40-afbf-154575cee907,1
bd3a1e2d-6ac0-48b7-8528-65fa12e511c0,0
47ba3e30-7cf8-4ebc-bb06-04292b09d9c0,0
324458c4-9825-45fc-8f41-277d245f7643,0
b6d66e8e-b20a-4f52-bb53-d5a024418240,1
43ca8889-a4b1-4731-b5b8-1d108a1e112a,1
79f352fe-7c0a-4de2-b17b-fe9bd18d98ad,1
f92b5325-8682-4670-8f11-b0cc42a9de53,1
0f7f59cf-b743-44d5-936a-9fb16c4cd352,0
2ea38dca-5bac-4fa2-9061-e881fadbb562,1
31d430c0-2295-447f-bf21-90bce95ee581,0
1a84e377-c582-4cc9-842c-c2d65b7f12d1,1
6cbe4384-71a3-4c6c-a8f7-5acf58eac04e,0
05e5a289-e1af-4ad4-9e01-94a60a54ed22,1
978627af-ce0d-4b70-b1c3-3ad40d5a479d,1
5449b920-da4f-49f9-97e3-debb51ddbe52,1
ea512e79-1c78-4c59-b71a-093320106258,0
fef0e3fc-c107-49fd-9c1a-fac96dc2e1e2,0
c4df59d4-9e0a-4624-9f7b-9c21829df67d,0
4d3ecb2f-fff9-4b4f-b403-30dd7559126e,0
0ca98da9-18f7-408c-83fc-25b821c756ce,0
2ec6eaee-6b52-4e8e-990b-609eeebd0ece,1
7082dfbb-3b08-4aaa-b6ff-ead0e04cebf2,1
cb9d69b5-24ed-471e-a74d-13cb737d8d6d,1
5c2fb4a6-8a33-443d-bbc2-201a46b7eb57,0
cea18bed-83dc-4f17-8f1c-8d8541fda64d,1
1011899b-9dd8-42e7-9d35-a583db9b94b8,1
6faf6c3c-12a6-43a9-9779-00ce1cd549ba,1
65a73115-1e2a-476d-afc5-e9349a6d4bc7,0
664943e6-1d6b-45ad-b3b3-7a9072a9b039,1
aa0b9623-4d8f-4f44-934b-6e975697e35f,1
f67f76bd-dd01-429c-84a0-a996c7c4dde4,1
4a330988-c10c-480d-b6a6-f1f3ff4bc8e8,0
c798e9c8-0191-47df-b1f3-0f9c563b4904,1
15b61c90-52f1-4e93-b2c8-7754ec8383cf,0
ea8229f3-6470-455a-b1d3-c41a8525d180,1
0a974ea3-c957-4dd0-ae59-d1408ba9f242,1
d70076e1-ffa3-4908-85d8-44cd644f6a02,1
be2bed9c-dee7-4779-9271-d440af37600e,0
2472ad5b-24d8-4ff9-9345-f416c42c75c5,0
432b544c-fd77-44cc-8abc-3bae846b4f84,1
d4a08e55-376a-4957-987c-5302a74f0b06,0
bfa7f3d4-f472-4298-96c5-bdf8898dafc4,1
c3bb9a6a-3891-464c-b847-83e5ac74fa96,1
997706eb-c318-43df-bcbd-49ec0ed78738,0
7dc02104-ce60-49bd-9264-97d1473acdab,1
21947c5b-2846-4147-9f4c-fde69654d4fe,1
338bb4dc-55b3-42b4-969c-acfb7ce47f6a,0
965b20d2-5289-470a-bd15-895d82aa7690,1
a5782577-a98e-455a-a7e1-a6a9961081ab,1
6f833fce-9711-441e-b55d-181b7f3d71ed,1
c749e703-3a30-4089-bc6a-24067a22814a,1
4eba4b6b-4122-4e20-aaca-4d3ee0aa633d,0
bd337e2f-c698-4f6b-a36c-f4bc633cafce,0
a16af845-431f-41d0-b691-f83f83922623,1
894978d8-cfc5-4e99-8958-77360351444f,1
f15532dd-872e-4bdc-90e5-8a0179040708,0
74c7a64c-ec6e-4e3e-9cd5-8036f403f897,1
191bbf91-7eec-4854-aebc-59781afe0f34,0
bba441e2-a5ef-41bf-a3f1-4cc2a93c155c,0
67c70308-1670-486c-89fe-bdfe25e5a4a5,0
f8e1ed87-b68d-4444-8967-f096163d9b4c,1
3a56f502-7c81-4340-b13f-2c97c9a781e4,1
84fdd8f9-ea7b-44de-b2d7-43b1034212fb,1
2bd81516-a20d-48cd-95bf-5ce314fa1572,1
8f03412c-bad6-4c8f-8d38-f1663e99fd66,1
1b0fb98f-4dee-4748-8ce0-c6205728a94b,0
f0a885f4-1eaf-47d2-802d-407874e99489,1
32dc3b4a-f11e-48cb-b063-625c71bb607b,1
d7e4a82c-7da9-42b5-b7e8-2a2c400f98b3,0
63f84e1b-11fc-47ef-88e1-2d9f72f3194c,0
27890ed4-e94b-46a9-82df-124e25fa23ea,0
cece92e2-47aa-43cd-8b53-9fe7457bddb0,1
0406024d-3a45-4f9f-975b-4c1de40f76d8,1
